,album,artist_ratio,artists,id,name,popularity,preview_url,title_ratio,uri
1529,This One's for You,100.0,Luke Combs,4gB7HrYHbJVJ5RFOjxmoq4,One Number Away,73.0,https://p.scdn.co/mp3-preview/c9f13707182659ce58320adea275513e010debfe?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:4gB7HrYHbJVJ5RFOjxmoq4
1530,This One's for You Too (Deluxe Edition),100.0,Luke Combs,7ElHqs46U65NOaSwha2eMv,One Number Away,56.0,https://p.scdn.co/mp3-preview/c9f13707182659ce58320adea275513e010debfe?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:7ElHqs46U65NOaSwha2eMv
1531,Scorpion,95.0,"Drake, Michael Jackson",6G8kHiVZ1jW7vHMPVRNZU0,Don’t Matter To Me (with Michael Jackson),73.0,,92.0,spotify:track:6G8kHiVZ1jW7vHMPVRNZU0
1532,2.0,90.0,"TK Kravitz, Jacquees",2yI8omCrTAyrTcK7NRppu7,Ocean (feat. Jacquees),61.0,https://p.scdn.co/mp3-preview/39d6666a319e6a68d3feccf96f9c0cbb18bac20d?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,91.0,spotify:track:2yI8omCrTAyrTcK7NRppu7
1533,Freaky Friday (feat. Chris Brown),95.0,"Lil Dicky, Chris Brown",10Igtw8bSDyyFs7KIsKngZ,Freaky Friday (feat. Chris Brown),75.0,https://p.scdn.co/mp3-preview/82e32cdccaf75bbc4206cf94f8e800a992db3190?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,96.0,spotify:track:10Igtw8bSDyyFs7KIsKngZ
1534,TESTING,94.0,"A$AP Rocky, Skepta",7ycWLEP1GsNjVvcjawXz3z,Praise The Lord (Da Shine) (feat. Skepta),80.0,https://p.scdn.co/mp3-preview/2cfefc8f262be77650db96a60e2f879fa436ee1d?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,97.0,spotify:track:7ycWLEP1GsNjVvcjawXz3z
1535,TESTING,94.0,"A$AP Rocky, Skepta",6gKXeygYSatXEo9C1pIZFp,Praise The Lord (Da Shine) (feat. Skepta),48.0,https://p.scdn.co/mp3-preview/c017e12ab26dcda7a9c3e063c8dd0b8f1e6185bc?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,97.0,spotify:track:6gKXeygYSatXEo9C1pIZFp
1536,beerbongs & bentleys,96.0,"Post Malone, Nicki Minaj",6IaieqiCVvsNvEt6Y7yOFa,Ball For Me (feat. Nicki Minaj),72.0,,96.0,spotify:track:6IaieqiCVvsNvEt6Y7yOFa
1537,beerbongs & bentleys,96.0,"Post Malone, Nicki Minaj",3UP4tYlgEes6TajBXh8faH,Ball For Me,48.0,,100.0,spotify:track:3UP4tYlgEes6TajBXh8faH
1538,"My Dear Melancholy,",100.0,The Weeknd,09mEdoA6zrmBPgTEN5qXmN,Call Out My Name,82.0,,100.0,spotify:track:09mEdoA6zrmBPgTEN5qXmN
1539,ye,100.0,Kanye West,3U21A07gAloCc4P7J8rxcn,All Mine,72.0,,100.0,spotify:track:3U21A07gAloCc4P7J8rxcn
1540,Ocean (feat. Khalid),95.0,"Martin Garrix, Khalid",3nc420PXjTdBV5TN0gCFkS,Ocean (feat. Khalid),73.0,https://p.scdn.co/mp3-preview/5ce5ed5600e96f1604aff6b05c0dc35319023a1c?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,91.0,spotify:track:3nc420PXjTdBV5TN0gCFkS
1541,Karma,100.0,Queen Naija,3qmm9AdG0TnShv0drgXNIQ,Karma,65.0,,100.0,spotify:track:3qmm9AdG0TnShv0drgXNIQ
1542,Intimo,92.0,"Nicky Jam, J Balvin",5YUyW9opqNsMSEzzecZih1,X,76.0,https://p.scdn.co/mp3-preview/bf8ba9f6bba2cf8df59a96655983b9b8bca9415c?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:5YUyW9opqNsMSEzzecZih1
1543,I Might Need Security,100.0,Chance the Rapper,3EApebexZ7YqDIqw2EMTDh,I Might Need Security,60.0,https://p.scdn.co/mp3-preview/6853fbbd75a1903adfa437239f0b45ec13c78617?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:3EApebexZ7YqDIqw2EMTDh
1544,Scorpion,100.0,Drake,5Psnhdkyanjpgc2P8A5TSM,Emotionless,66.0,,100.0,spotify:track:5Psnhdkyanjpgc2P8A5TSM
1545,Scorpion,100.0,Drake,1dUHF4RyMmMTveJ0Rby6Xm,Can’t Take A Joke,67.0,,94.0,spotify:track:1dUHF4RyMmMTveJ0Rby6Xm
1546,Scorpion,100.0,Drake,6M7iZDRYExqatdo9RpOtvv,Can’t Take A Joke,33.0,,94.0,spotify:track:6M7iZDRYExqatdo9RpOtvv
1547,Scorpion,100.0,Drake,3szf2z1Cy1QMrtHrbn8rz9,Elevate,64.0,,100.0,spotify:track:3szf2z1Cy1QMrtHrbn8rz9
1548,Rolling Papers 2,95.0,"Wiz Khalifa, Lil Skies",1RagpNpkD3KcjXMLGMe99V,Fr Fr (feat. Lil Skies),66.0,https://p.scdn.co/mp3-preview/5761e4ab6a99b8940407ef793957dc448892ae2d?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,91.0,spotify:track:1RagpNpkD3KcjXMLGMe99V
1549,Scorpion,100.0,Drake,4n1bdaKwynQndm47x5HqWX,Blue Tint,64.0,,100.0,spotify:track:4n1bdaKwynQndm47x5HqWX
1550,Scorpion,100.0,Drake,0CmBj49HuYOUQrbkpQGSZU,Blue Tint,28.0,,100.0,spotify:track:0CmBj49HuYOUQrbkpQGSZU
1551,Scorpion,93.0,"Drake, Static Major, Ty Dolla $ign",3mvYQKm8h6M5K5h0nVPY9S,After Dark (feat. Static Major & Ty Dolla $ign),61.0,,95.0,spotify:track:3mvYQKm8h6M5K5h0nVPY9S
1552,No Zip Code,95.0,"David Lee Murphy, Kenny Chesney",2NEBP8SXEqwZt2PRdPXXuy,Everything's Gonna Be Alright,66.0,https://p.scdn.co/mp3-preview/d54146fcec5a2f54b893a55b3780adb4cf489a30?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:2NEBP8SXEqwZt2PRdPXXuy
1553,Zombie,100.0,Bad Wolves,1vNoA9F5ASnlBISFekDmg3,Zombie,71.0,https://p.scdn.co/mp3-preview/4978147ac417f06049825616fdd66cabdb566ae7?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:1vNoA9F5ASnlBISFekDmg3
1554,Zombie EP,100.0,Bad Wolves,4Y2bR875LdPq9JILrY2FSw,Zombie (Acoustic),58.0,https://p.scdn.co/mp3-preview/97068a2bbc7920334f55c7b52c4ad934852a4dec?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,92.0,spotify:track:4Y2bR875LdPq9JILrY2FSw
1555,Scorpion,100.0,Drake,0zqy3ss4CwD6u4QPksS0nI,8 Out Of 10,61.0,,100.0,spotify:track:0zqy3ss4CwD6u4QPksS0nI
1556,Scorpion,100.0,Drake,1iDIWccY2uqjp9ZNYaMMMP,8 Out Of 10,28.0,,100.0,spotify:track:1iDIWccY2uqjp9ZNYaMMMP
1557,BEASTMODE 2,100.0,Future,7MywASx2OFZngfoORjo1yy,31 DAYS,52.0,https://p.scdn.co/mp3-preview/5a8f5d7674714fd4a1855e66c8771f396e82f11f?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:7MywASx2OFZngfoORjo1yy
1558,Scorpion,92.0,"Drake, JAY-Z",4ksuI04WMvUnJbHQjgs3L5,Talk Up (feat. Jay-Z),60.0,,93.0,spotify:track:4ksuI04WMvUnJbHQjgs3L5
1559,BEASTMODE 2,100.0,Future,6WlxcZKpEV6Bwe9InoVhMp,WIFI LIT,53.0,https://p.scdn.co/mp3-preview/00c1b4306f3862547551ee3834ba44ab99e10aed?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:6WlxcZKpEV6Bwe9InoVhMp
1560,BEASTMODE 2,100.0,Future,59ER63QJIbnmicvNS0lh5n,WIFI LIT,8.0,https://p.scdn.co/mp3-preview/d0739b498a563e0df09ab6f91a52617305b5be38?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:59ER63QJIbnmicvNS0lh5n
1561,17,100.0,XXXTENTACION,7m9OqQk4RVRkw9JJdeAw96,Jocelyn Flores,87.0,https://p.scdn.co/mp3-preview/9fd5ccc86f318c303d582800e9f7d6f07f40440b?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:7m9OqQk4RVRkw9JJdeAw96
1562,Scorpion,100.0,Drake,6cblRiEGDRNZgowcm951R3,Sandra’s Rose,63.0,,92.0,spotify:track:6cblRiEGDRNZgowcm951R3
1563,Scorpion,100.0,Drake,6jYUYDsjnqwd2gsOHiD1uJ,Sandra’s Rose,27.0,,92.0,spotify:track:6jYUYDsjnqwd2gsOHiD1uJ
1564,Scorpion,100.0,Drake,4HG1YiGBseVKzjyKcmAJen,Summer Games,62.0,,100.0,spotify:track:4HG1YiGBseVKzjyKcmAJen
1565,Scorpion,100.0,Drake,0jR76WJlOwnT5CqyMqmyMD,Summer Games,26.0,,100.0,spotify:track:0jR76WJlOwnT5CqyMqmyMD
1566,Scorpion,100.0,Drake,4c2xt1trwYZpMqPWY35Xi9,Jaded,65.0,,100.0,spotify:track:4c2xt1trwYZpMqPWY35Xi9
1567,Scorpion,100.0,Drake,41a7dZcq30Ss5kPMayWRV0,That’s How You Feel,64.0,,95.0,spotify:track:41a7dZcq30Ss5kPMayWRV0
1568,Scorpion,100.0,Drake,2yg9UN4eo5eMVJ7OB4RWj3,Survival,61.0,,100.0,spotify:track:2yg9UN4eo5eMVJ7OB4RWj3
1569,BEASTMODE 2,100.0,Future,5UVNjOSh27encRBqTpBWup,CUDDLE MY WRIST,50.0,https://p.scdn.co/mp3-preview/f79d7a35cac367d6cf566ec3bfba833eab845add?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:5UVNjOSh27encRBqTpBWup
1570,BEASTMODE 2,100.0,Future,4QdEb8x25lu8DMULBGhChN,CUDDLE MY WRIST,7.0,https://p.scdn.co/mp3-preview/0bca424da4769879b6db7594439f5fb33f335761?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:4QdEb8x25lu8DMULBGhChN
1571,Legends of the Summer,95.0,"Meek Mill, Swizz Beatz",1dQ84P0W0lOckT02lPEhhP,Millidelphia (feat. Swizz Beatz),61.0,https://p.scdn.co/mp3-preview/d9cda1b5843e08da374f6e6957a4171907345b18?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,96.0,spotify:track:1dQ84P0W0lOckT02lPEhhP
1572,Legends of the Summer,95.0,"Meek Mill, Swizz Beatz",5fb2YEZCyeK9Q3mwKDfCsi,Millidelphia (feat. Swizz Beatz),32.0,https://p.scdn.co/mp3-preview/0aab6e07a7f9f06343106a3e03a3bd5c1aca9497?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,96.0,spotify:track:5fb2YEZCyeK9Q3mwKDfCsi
1573,BEASTMODE 2,100.0,Future,4lc61NBCDzy2srBHDQeTfN,RACKS BLUE,50.0,https://p.scdn.co/mp3-preview/bc751430ec8a5247ed19bed5aa8f3357e5738d23?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:4lc61NBCDzy2srBHDQeTfN
1574,BEASTMODE 2,100.0,Future,5gx5Uy7QnHlPjeINHxhoCS,RACKS BLUE,8.0,https://p.scdn.co/mp3-preview/27bc3fbf115087e6a94ea5f4d972a50ac08c4b84?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:5gx5Uy7QnHlPjeINHxhoCS
1575,Scorpion,100.0,Drake,2WP8G2pdddDmnh1xbfKBOI,Finesse,70.0,,100.0,spotify:track:2WP8G2pdddDmnh1xbfKBOI
1576,Drug Addicts,100.0,Lil Pump,6tpHfEM8eaETzlPOARYWfZ,Drug Addicts,58.0,https://p.scdn.co/mp3-preview/62b8519c242c2e558d18bc9687cc87016ba78846?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:6tpHfEM8eaETzlPOARYWfZ
1577,Harverd Dropout,100.0,Lil Pump,4FmNipp8FDJNUZqMR0yfv1,Drug Addicts,53.0,https://p.scdn.co/mp3-preview/62b8519c242c2e558d18bc9687cc87016ba78846?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:4FmNipp8FDJNUZqMR0yfv1
1578,Drug Addicts,100.0,Lil Pump,12KYvD1Xqv28wwrKza8jMy,Drug Addicts,27.0,https://p.scdn.co/mp3-preview/01371468497a33bafee94a6f50556fe6adf80aff?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:12KYvD1Xqv28wwrKza8jMy
1579,Harverd Dropout,100.0,Lil Pump,60cI1XY3aW6VleThBduplp,Drug Addicts,6.0,https://p.scdn.co/mp3-preview/01371468497a33bafee94a6f50556fe6adf80aff?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:60cI1XY3aW6VleThBduplp
1580,KOD,100.0,J. Cole,7yotKA30dwTKNEGomV9ZsI,KOD,72.0,,100.0,spotify:track:7yotKA30dwTKNEGomV9ZsI
1581,Scorpion,100.0,Drake,11L064movtyopGdLiX4sVg,Peak,61.0,,100.0,spotify:track:11L064movtyopGdLiX4sVg
1582,Scorpion,100.0,Drake,1Tnw0ItH1Macok8gblnPPd,Is There More,58.0,,100.0,spotify:track:1Tnw0ItH1Macok8gblnPPd
1583,Scorpion,100.0,Drake,4SUwJA3eUVNHExxMPEUhQe,Ratchet Happy Birthday,58.0,,100.0,spotify:track:4SUwJA3eUVNHExxMPEUhQe
1584,Scorpion,100.0,Drake,2GC0GrzVKoXgqQiajMpfmp,Ratchet Happy Birthday,25.0,,100.0,spotify:track:2GC0GrzVKoXgqQiajMpfmp
1585,Scorpion,100.0,Drake,44Du2IM1bGY7dicmLfXbUs,Final Fantasy,58.0,,100.0,spotify:track:44Du2IM1bGY7dicmLfXbUs
1586,Scorpion,100.0,Drake,09lmraDvzBT3pUQ2rUtJzK,March 14,56.0,,100.0,spotify:track:09lmraDvzBT3pUQ2rUtJzK
1587,Scorpion,100.0,Drake,6Emcb2QtYVJc6ViEHQSWC4,March 14,23.0,,100.0,spotify:track:6Emcb2QtYVJc6ViEHQSWC4
1588,Voicenotes,95.0,"Charlie Puth, Kehlani",1lsBTdE6MGsKeZCD6llNu7,Done for Me (feat. Kehlani),68.0,https://p.scdn.co/mp3-preview/cb26531c559b909f8cb191ecfe34b49c6efad139?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,96.0,spotify:track:1lsBTdE6MGsKeZCD6llNu7
1589,Esskeetit,100.0,Lil Pump,44KKhCyI0BGS6LvVyDqJtH,Esskeetit,64.0,https://p.scdn.co/mp3-preview/b6c95a35dadc1861ab6a3b1bc7caf8edf0f3f79c?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:44KKhCyI0BGS6LvVyDqJtH
1590,Harverd Dropout,100.0,Lil Pump,31gUUwByx4pmnA8KAFkhhH,Esskeetit,60.0,https://p.scdn.co/mp3-preview/b6c95a35dadc1861ab6a3b1bc7caf8edf0f3f79c?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:31gUUwByx4pmnA8KAFkhhH
1591,Esskeetit,100.0,Lil Pump,5WqlI0zdyGzQB4j23pobMB,Esskeetit,36.0,https://p.scdn.co/mp3-preview/f894772011e1a50b3d240b373cc7e85874e3a1bd?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:5WqlI0zdyGzQB4j23pobMB
1592,Harverd Dropout,100.0,Lil Pump,6Bt9fs96JwofaZUNmqBD6f,Esskeetit,13.0,https://p.scdn.co/mp3-preview/f894772011e1a50b3d240b373cc7e85874e3a1bd?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:6Bt9fs96JwofaZUNmqBD6f
1593,17,100.0,XXXTENTACION,3GVkPk8mqxz0itaAriG1L7,Everybody Dies In Their Nightmares,83.0,https://p.scdn.co/mp3-preview/5ba73af0f120ffd16a2081a3ea6b0a502b296c42?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:3GVkPk8mqxz0itaAriG1L7
1594,ye,100.0,Kanye West,1qsHYUd2c1wFGcn7e63QmG,Yikes,68.0,,100.0,spotify:track:1qsHYUd2c1wFGcn7e63QmG
1595,Downtown's Dead,100.0,Sam Hunt,5eFfsbjSouG8qOpg9ZqDl6,Downtown's Dead,57.0,,100.0,spotify:track:5eFfsbjSouG8qOpg9ZqDl6
1596,SOUTHSIDE,100.0,Sam Hunt,42xmT5zcFAhCKfkLjpG0bv,Downtown's Dead,54.0,,100.0,spotify:track:42xmT5zcFAhCKfkLjpG0bv
1597,Summer Feelin,100.0,Sam Hunt,5v47N97M39dQfey5nvgRMK,Downtown's Dead,8.0,,100.0,spotify:track:5v47N97M39dQfey5nvgRMK
1598,Dex Meets Dexter,100.0,Famous Dex,5PTG6rrL6EPFD9E2QMI2pl,JAPAN,73.0,https://p.scdn.co/mp3-preview/68fdf9490e097615fec135db973cd40bdbb2490d?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:5PTG6rrL6EPFD9E2QMI2pl
1599,Ahora,86.0,"Reik, Ozuna, Wisin",4ggiDYAkJ7Yk8d5xOr7Xjo,Me Niego (feat. Ozuna & Wisin),74.0,https://p.scdn.co/mp3-preview/4ed1e9715caaeaf6bc0c571e45a3f6f921f1fd29?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,94.0,spotify:track:4ggiDYAkJ7Yk8d5xOr7Xjo
1600,?,100.0,XXXTENTACION,4UKCKdYiLN6IMA5ZESUTL7,the remedy for a broken heart (why am I so in love),82.0,,100.0,spotify:track:4UKCKdYiLN6IMA5ZESUTL7
1601,? (Deluxe),100.0,XXXTENTACION,2nLXZbiP2QzdV7YdmXPJSS,the remedy for a broken heart (why am I so in love),56.0,,100.0,spotify:track:2nLXZbiP2QzdV7YdmXPJSS
1602,Hip Hop Love,100.0,XXXTENTACION,6TowjsS195TjLj1jNqEpbd,the remedy for a broken heart (why am I so in love),35.0,,100.0,spotify:track:6TowjsS195TjLj1jNqEpbd
1603,Texoma Shore,100.0,Blake Shelton,5slddJ629YcePvqD6Uyk8r,I Lived It,60.0,https://p.scdn.co/mp3-preview/ede835b7ec15be4188cc936b04b0b8a65a02798c?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:5slddJ629YcePvqD6Uyk8r
1604,Fully Loaded: God's Country,100.0,Blake Shelton,59MEbeyeEoKWSIEw7DL0mg,I Lived It,41.0,https://p.scdn.co/mp3-preview/2ed1b0313a2f878b3aff15f5f1de804e5a052f70?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:59MEbeyeEoKWSIEw7DL0mg
1605,The World Is Yours,100.0,Rich The Kid,1ZAyjvIk9YiD76yYy0TEG6,Plug Walk,75.0,,100.0,spotify:track:1ZAyjvIk9YiD76yYy0TEG6
1606,Culture II,92.0,"Migos, Drake",6n4U3TlzUGhdSFbUUhTvLP,Walk It Talk It,76.0,,100.0,spotify:track:6n4U3TlzUGhdSFbUUhTvLP
1607,Finessed Flow,92.0,"Migos, Drake",6oVmbQIVHeKTizbeS6Rd1j,Walk It Talk It,27.0,,100.0,spotify:track:6oVmbQIVHeKTizbeS6Rd1j
1608,beerbongs & bentleys,95.0,"Post Malone, 21 Savage",0e7ipj03S05BNilyu5bRzt,rockstar (feat. 21 Savage),86.0,,94.0,spotify:track:0e7ipj03S05BNilyu5bRzt
1609,beerbongs & bentleys,95.0,"Post Malone, 21 Savage",19bX4zmC2zDben2ldhoRB3,rockstar,54.0,,100.0,spotify:track:19bX4zmC2zDben2ldhoRB3
1610,Kane Brown (Deluxe Edition),100.0,Kane Brown,1HXy5I3HTWq8OvxCn0z7G7,Heaven,77.0,https://p.scdn.co/mp3-preview/6bdb8646df7ad70bfeb5a5f98910fc4daf998234?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:1HXy5I3HTWq8OvxCn0z7G7
1611,Camila,96.0,"Camila Cabello, Young Thug",1rfofaqEpACxVEHIZBJe6W,Havana (feat. Young Thug),82.0,https://p.scdn.co/mp3-preview/663b794c2fc8da8f9bbe33698cb1bac567126a23?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,92.0,spotify:track:1rfofaqEpACxVEHIZBJe6W
1612,Dua Lipa (Deluxe),100.0,Dua Lipa,2ekn2ttSfGqwhhate0LSR0,New Rules,81.0,https://p.scdn.co/mp3-preview/75a1b521de23958a2db9acf4fc8151999ee54bd7?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:2ekn2ttSfGqwhhate0LSR0
1613,Red Pill Blues (Deluxe),100.0,Maroon 5,6AvfZXpbb6r35DfF7gHPRq,Wait,64.0,,100.0,spotify:track:6AvfZXpbb6r35DfF7gHPRq
1614,Dura,100.0,Daddy Yankee,6KuqAtoeVzxAYOaMveLNpH,Dura,74.0,,100.0,spotify:track:6KuqAtoeVzxAYOaMveLNpH
1615,Pray for the Wicked,100.0,Panic! At The Disco,76vMKwFtdDDCLcM6zXybjB,Say Amen (Saturday Night),69.0,https://p.scdn.co/mp3-preview/9ac903f206067e3d1e4d730530ec261463039542?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:76vMKwFtdDDCLcM6zXybjB
1616,?,100.0,XXXTENTACION,2ZRo7axmMPeSVUvDbGkJah,Hope,82.0,,100.0,spotify:track:2ZRo7axmMPeSVUvDbGkJah
1617,DUMMY BOY,95.0,"6ix9ine, DJ SpinKing",6SOBCABlykuNrO04rmXpLs,TATI,70.0,https://p.scdn.co/mp3-preview/cd88ce8d22b7895fc0b68f79fec054e2ea59571f?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:6SOBCABlykuNrO04rmXpLs
1618,Love Yourself 轉 'Tear',100.0,BTS,3aW0ds4A4tSQDIp75FqWTo,FAKE LOVE,72.0,https://p.scdn.co/mp3-preview/bc24526c6a5e4d2a63bdbf364705a6012ff2d649?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:3aW0ds4A4tSQDIp75FqWTo
1619,Love Yourself 結 'Answer',100.0,BTS,3cn6cFQYrUBkKOX8kQ6oiN,FAKE LOVE (Rocking Vibe Mix),58.0,https://p.scdn.co/mp3-preview/7ff34303a4d1df5f85b532ca4611a720271ab4d4?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,95.0,spotify:track:3cn6cFQYrUBkKOX8kQ6oiN
1620,I Know You (feat. Yung Pinch),95.0,"Lil Skies, Yung Pinch",5Cg98kiDYtCEHmjcKD0CJD,I Know You (feat. Yung Pinch),62.0,https://p.scdn.co/mp3-preview/cf3846d7e3fb2cb2756d45fb037675135bbd75c5?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,95.0,spotify:track:5Cg98kiDYtCEHmjcKD0CJD
1621,?,100.0,XXXTENTACION,01TnVDiet1DFTsyWKUKovl,NUMB,75.0,,100.0,spotify:track:01TnVDiet1DFTsyWKUKovl
1622,Harder Than Ever,92.0,"Lil Baby, Gunna, Lil Uzi Vert",2bSk87AVkCIIC3Bcligq1z,Life Goes On,72.0,,100.0,spotify:track:2bSk87AVkCIIC3Bcligq1z
1623,Until Death Call My Name (Reloaded),100.0,YoungBoy Never Broke Again,3A1BaBGT3HgzuDrV9pgX9v,Overdose,59.0,https://p.scdn.co/mp3-preview/2bab9511d84b643cfafbb3478865ad4155d4a345?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:3A1BaBGT3HgzuDrV9pgX9v
1624,The Mountain,100.0,Dierks Bentley,3nBXOlFTADNvG9nkqy2O2W,"Woman, Amen",63.0,,100.0,spotify:track:3nBXOlFTADNvG9nkqy2O2W
1625,Country Spring Hits,100.0,Dierks Bentley,1OKNYWEdVZ84SP5uOATUjI,"Woman, Amen",16.0,,100.0,spotify:track:1OKNYWEdVZ84SP5uOATUjI
1626,Country Cure,100.0,Dierks Bentley,0S9fPShKErhEtrXYChFprE,"Woman, Amen",13.0,,100.0,spotify:track:0S9fPShKErhEtrXYChFprE
1627,Best Country Of The Decade: 2010-2019,100.0,Dierks Bentley,5smAkFiD7XKr8iy9EV8iEr,"Woman, Amen",10.0,,100.0,spotify:track:5smAkFiD7XKr8iy9EV8iEr
1628,Born To Be Yours,93.0,"Kygo, Imagine Dragons",0WVAQaxrT0wsGEG4BCVSn2,Born To Be Yours,63.0,,100.0,spotify:track:0WVAQaxrT0wsGEG4BCVSn2
1629,EVERYTHING IS LOVE,100.0,The Carters,4F8V44j8cbjHnXjfW2HruU,BOSS,54.0,,100.0,spotify:track:4F8V44j8cbjHnXjfW2HruU
1630,SQUARE UP,100.0,BLACKPINK,2aI2k39nfa3KFsa4JclQzw,DDU-DU DDU-DU,76.0,,100.0,spotify:track:2aI2k39nfa3KFsa4JclQzw
1631,Dua Lipa (Deluxe),100.0,Dua Lipa,76cy1WJvNGJTj78UqeA5zr,IDGAF,81.0,https://p.scdn.co/mp3-preview/d8a0e05a79451d12c6cb5425c50c8d2ff00d4705?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,100.0,spotify:track:76cy1WJvNGJTj78UqeA5zr
1632,Black Panther The Album Music From And Inspired By,94.0,"The Weeknd, Kendrick Lamar",77UjLW8j5UAGAGVGhR5oUK,Pray For Me (with Kendrick Lamar),75.0,,96.0,spotify:track:77UjLW8j5UAGAGVGhR5oUK
1633,Deadpool 2 (Original Motion Picture Soundtrack),94.0,"Diplo, French Montana, Lil Pump, Zhavia Ward",0UBafqn0HVWRceDnOv2SZu,Welcome to the Party (feat. Zhavia Ward),54.0,https://p.scdn.co/mp3-preview/e46953571b46d2846e0af5c7f65a218ce54aac3f?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,98.0,spotify:track:0UBafqn0HVWRceDnOv2SZu
1634,KIDS SEE GHOSTS,100.0,KIDS SEE GHOSTS,4RVbK6cV0VqWdpCDcx3hiT,Reborn,73.0,,100.0,spotify:track:4RVbK6cV0VqWdpCDcx3hiT
1635,EVERYTHING IS LOVE,100.0,The Carters,44lusH2vzc4sRAwsooRhPh,NICE,53.0,,100.0,spotify:track:44lusH2vzc4sRAwsooRhPh
1636,NASIR,93.0,"Nas, Kanye West",1vi9adPJiD4d22ybGp25hy,Cops Shot The Kid,52.0,,97.0,spotify:track:1vi9adPJiD4d22ybGp25hy
1637,KIDS SEE GHOSTS,96.0,"KIDS SEE GHOSTS, Louis Prima",6JyEh4kl9DLwmSAoNDRn5b,4th Dimension,69.0,,100.0,spotify:track:6JyEh4kl9DLwmSAoNDRn5b
1638,ye,96.0,"Kanye West, PARTYNEXTDOOR",7vgTNTaEz3CsBZ1N4YQalM,Ghost Town,72.0,,100.0,spotify:track:7vgTNTaEz3CsBZ1N4YQalM
